date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:17:24	117029/117029	---M--	200	added ('OK')	image/jpeg	etag:%221e2bb94865bc1224786633053e9f22da%22	https://gracehaiirandbeauty.vercel.app/img/about-3.jpg	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/img/about-3.jpg	(from https://gracehaiirandbeauty.vercel.app/index.html)
05:17:25	109515/109515	---M--	200	added ('OK')	image/jpeg	etag:%22c46911ea7f8bac1c9b175ba32ed9fece%22	https://gracehaiirandbeauty.vercel.app/img/post-1.jpg	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/img/post-1.jpg	(from https://gracehaiirandbeauty.vercel.app/index.html)
05:17:25	108030/108030	---M--	200	added ('OK')	image/jpeg	etag:%22300d8335c865c541968036a7316df37c%22	https://gracehaiirandbeauty.vercel.app/img/post-4.jpg	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/img/post-4.jpg	(from https://gracehaiirandbeauty.vercel.app/index.html)
05:17:26	120426/120426	---M--	200	added ('OK')	image/jpeg	etag:%2243cabf1fd0ba5bc60095bbb8afa3c2e8%22	https://gracehaiirandbeauty.vercel.app/img/post-2.jpg	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/img/post-2.jpg	(from https://gracehaiirandbeauty.vercel.app/index.html)
05:17:27	84388/84388	---M--	200	added ('OK')	image/jpeg	etag:%22415abc36f14b1cd5f0304a027202dc84%22	https://gracehaiirandbeauty.vercel.app/img/post-5.jpg	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/img/post-5.jpg	(from https://gracehaiirandbeauty.vercel.app/index.html)
05:17:28	95490/95490	---M--	200	added ('OK')	image/jpeg	etag:%22b12f767b882bf38bbe4dd2811575a850%22	https://gracehaiirandbeauty.vercel.app/img/post-3.jpg	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/img/post-3.jpg	(from https://gracehaiirandbeauty.vercel.app/index.html)
05:17:28	2881/2881	---M--	200	added ('OK')	image/png	etag:%227084cab1d3ed4fb8a320ca3acaed1ebc%22	https://gracehaiirandbeauty.vercel.app/img/sponsor-1.png	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/img/sponsor-1.png	(from https://gracehaiirandbeauty.vercel.app/index.html)
05:17:29	1965/1965	---M--	200	added ('OK')	image/png	etag:%223f7d72a6f1ea56219e1c5d429089aff9%22	https://gracehaiirandbeauty.vercel.app/img/sponsor-2.png	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/img/sponsor-2.png	(from https://gracehaiirandbeauty.vercel.app/index.html)
05:17:29	2376/2376	---M--	200	added ('OK')	image/png	etag:%227ef9bde21071c30155f5d53d8c72f4e1%22	https://gracehaiirandbeauty.vercel.app/img/sponsor-3.png	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/img/sponsor-3.png	(from https://gracehaiirandbeauty.vercel.app/index.html)
05:17:30	2273/2273	---M--	200	added ('OK')	image/png	etag:%226d487d00df712c646ee3e65ac7cf9143%22	https://gracehaiirandbeauty.vercel.app/img/sponsor-4.png	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/img/sponsor-4.png	(from https://gracehaiirandbeauty.vercel.app/index.html)
05:17:31	2617/2617	---M--	200	added ('OK')	image/png	etag:%227e3e6b9889605009e04f89abe81f6500%22	https://gracehaiirandbeauty.vercel.app/img/sponsor-5.png	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/img/sponsor-5.png	(from https://gracehaiirandbeauty.vercel.app/index.html)
05:17:31	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Aug%202025%2012:17:32%20GMT	https://gracehaiirandbeauty.vercel.app/philipgraceike2020@gmail.com	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/philipgraceike2020@gmail.54.delayed	(from https://gracehaiirandbeauty.vercel.app/index.html)
05:17:32	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Aug%202025%2012:17:33%20GMT	https://gracehaiirandbeauty.vercel.app/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.55.delayed	(from https://gracehaiirandbeauty.vercel.app/index.html)
05:17:33	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Aug%202025%2012:17:34%20GMT	https://gracehaiirandbeauty.vercel.app/img/about-logo.png	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/img/about-logo.56.delayed	(from https://gracehaiirandbeauty.vercel.app/about-us.html)
05:17:34	67394/67394	---M--	200	added ('OK')	image/jpeg	etag:%2273c60b0436f5367b4b340e38ace44b22%22	https://gracehaiirandbeauty.vercel.app/img/team-8.jpg	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/img/team-8.jpg	(from https://gracehaiirandbeauty.vercel.app/about-us.html)
05:17:36	155944/155944	---M--	200	added ('OK')	image/jpeg	etag:%225c70c39a32a200b5bc3a432119c6e014%22	https://gracehaiirandbeauty.vercel.app/img/team-7.jpg	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/img/team-7.jpg	(from https://gracehaiirandbeauty.vercel.app/about-us.html)
05:17:37	94143/94143	---M--	200	added ('OK')	image/jpeg	etag:%227bac8d8bb1c38f3ded295acd11dc3c56%22	https://gracehaiirandbeauty.vercel.app/img/team-1.jpg	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/img/team-1.jpg	(from https://gracehaiirandbeauty.vercel.app/about-us.html)
05:17:39	158198/158198	---M--	200	added ('OK')	image/jpeg	etag:%226bbcfd19a46167170792c1da63e9c6da%22	https://gracehaiirandbeauty.vercel.app/img/team-2.jpg	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/img/team-2.jpg	(from https://gracehaiirandbeauty.vercel.app/about-us.html)
05:17:40	103208/103208	---M--	200	added ('OK')	image/jpeg	etag:%226fcbf0a3b766bf35a33944ff203fca78%22	https://gracehaiirandbeauty.vercel.app/img/team-6.jpg	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/img/team-6.jpg	(from https://gracehaiirandbeauty.vercel.app/about-us.html)
05:17:41	115923/115923	---M--	200	added ('OK')	image/jpeg	etag:%22fe8ef9cf0b3e2e007dfe55e591160e50%22	https://gracehaiirandbeauty.vercel.app/img/team-5.jpg	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/img/team-5.jpg	(from https://gracehaiirandbeauty.vercel.app/about-us.html)
05:17:42	128852/128852	---M--	200	added ('OK')	image/jpeg	etag:%22c246f88df758e09eabdce7ff633332d6%22	https://gracehaiirandbeauty.vercel.app/img/team-3.jpg	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/img/team-3.jpg	(from https://gracehaiirandbeauty.vercel.app/about-us.html)
05:17:44	170229/170229	---M--	200	added ('OK')	image/jpeg	etag:%22e566222a8d566f90134bb9c8ab17e305%22	https://gracehaiirandbeauty.vercel.app/img/team-4.jpg	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/img/team-4.jpg	(from https://gracehaiirandbeauty.vercel.app/about-us.html)
05:17:45	121200/121200	---MCZ	200	added ('OK')	text/css	etag:W/%22ec3bb52a00e176a7181d454dffaea219%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	(from https://gracehaiirandbeauty.vercel.app/css/owl.video.play.html)
05:17:46	52310/52310	---MC-	200	added ('OK')	text/javascript	date:Tue,%2015%20Jul%202025%2000:44:26%20GMT	https://www.google-analytics.com/analytics.js	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/www.google-analytics.com/analytics.js	(from https://gracehaiirandbeauty.vercel.app/css/owl.video.play.html)
05:17:46	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Aug%202025%2012:17:47%20GMT	https://gracehaiirandbeauty.vercel.app/htdocs_error/page_not_found.svg	C:/Users/philip%20godwin/Desktop/goddy/ivest%20contact/gracehaiirandbeauty.vercel.app/htdocs_error/page_not_found.61.delayed	(from https://gracehaiirandbeauty.vercel.app/css/owl.video.play.html)
